,Arm_ID,Point number,Move duration,Success,Manipulability - mu,Manipulability - jacobian,Manipulability - cur pose,Manipulability - roni,Mid joint proximity,Max Mid joint proximity,Sum Mid joint proximity,Sum Mid joint proximity- all joints
26592,_roll_z_0_1_pris_y_0_5_pitch_z_0_7_pitch_y_0_1,3,1.5097520351409912,True,0.675,"[[ 0.00000000e+00  4.86456892e-01  9.63990771e-01  2.71134396e-02
   2.92521234e-02]
 [ 1.00000000e+00  8.65618511e-01  2.65935693e-01 -9.82835558e-02
  -1.06036074e-01]
 [ 0.00000000e+00  0.00000000e+00  4.89669416e-12 -6.99138814e-01
   8.14987998e-04]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  9.63990771e-01
   9.63990771e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  2.65935693e-01
   2.65935693e-01]
 [ 0.00000000e+00  1.00000000e+00  0.00000000e+00  8.57396856e-19
   1.58200124e-18]]",[ 0.46497466 -1.30162189  0.09008201  1.58228531 -1.58969436  1.29183951],0.0,[0.018 0.021 0.051 0.032 0.032],0.051,0.115,0.154
26593,_roll_z_0_1_pris_y_0_5_pitch_z_0_7_pitch_y_0_1,4,1.7217910289764404,True,0.696,"[[ 0.00000000e+00  7.00085505e-01  9.99987076e-01 -9.51362146e-04
  -5.59240715e-04]
 [ 1.00000000e+00  6.99550568e-01 -5.08413490e-03 -1.87121284e-01
  -1.09995800e-01]
 [ 0.00000000e+00  0.00000000e+00  4.89663865e-12 -6.96519847e-01
  -7.81745694e-04]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  9.99987076e-01
   9.99987076e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.08413490e-03
  -5.08413490e-03]
 [ 0.00000000e+00  1.00000000e+00  0.00000000e+00  1.21101795e-19
   0.00000000e+00]]",[ 0.68193847 -1.57588048  0.08810086  1.46039149 -1.45328465  1.57914341],0.0,[0.001 0.031 0.052 0.027 0.027],0.052000000000000005,0.106,0.13799999999999998
26594,_roll_z_0_1_pris_y_0_5_pitch_z_0_7_pitch_y_0_1,5,2.136045217514038,True,0.679,"[[ 0.00000000e+00  6.42809822e-01  9.99274853e-01  1.05221288e-02
   4.18828189e-03]
 [ 1.00000000e+00  1.00287500e+00  3.80758224e-02 -2.76146332e-01
  -1.09918697e-01]
 [ 0.00000000e+00  0.00000000e+00  4.89663865e-12 -6.80528981e-01
  -5.81736528e-04]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  9.99274853e-01
   9.99274853e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  3.80758224e-02
   3.80758224e-02]
 [ 0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
  -3.36102673e-17]]",[ 0.66984079 -1.5327113   0.36267226  1.33086042 -1.32557188  1.52809872],0.0,[0.001 0.03  0.025 0.022 0.022],0.025,0.069,0.1
26595,_roll_z_0_1_pris_y_0_5_pitch_z_0_7_pitch_y_0_1,6,1.7329518795013428,True,0.6609999999999999,"[[ 0.00000000e+00  6.38634394e-01  9.99637685e-01  9.10501754e-03
   2.96075747e-03]
 [ 1.00000000e+00  8.92202524e-01  2.69164969e-02 -3.38146479e-01
  -1.09958022e-01]
 [ 0.00000000e+00  0.00000000e+00  4.89663865e-12 -6.62417974e-01
  -6.83679815e-04]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  9.99637685e-01
   9.99637685e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  2.69164969e-02
   2.69164969e-02]
 [ 0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00]]",[ 0.6230191  -1.54387658  0.25968947  1.23861947 -1.23240415  1.53582087],0.0,[0.004 0.03  0.    0.019 0.019],0.019,0.038,0.07200000000000001
26596,_roll_z_0_1_pris_y_0_5_pitch_z_0_7_pitch_y_0_1,7,1.9335470199584959,True,0.617,"[[ 0.00000000e+00  6.86443406e-01  9.95097983e-01 -4.30120028e-02
  -1.08782652e-02]
 [ 1.00000000e+00  6.33852179e-01 -9.88939053e-02 -4.32798737e-01
  -1.09460130e-01]
 [ 0.00000000e+00  0.00000000e+00  4.89663865e-12 -6.20394331e-01
  -3.78550246e-04]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  9.95097983e-01
   9.95097983e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -9.88939053e-02
  -9.88939053e-02]
 [ 0.00000000e+00  1.00000000e+00  0.00000000e+00 -1.14142705e-17
   0.00000000e+00]]",[ 0.65932621 -1.66985214  0.08363009  1.08807897 -1.08463759  1.67661926],0.0,[0.002 0.035 0.055 0.015 0.015],0.055,0.085,0.122
26597,_roll_z_0_1_pris_y_0_5_pitch_z_0_7_pitch_y_0_1,8,1.8112108707427976,True,0.55,"[[ 0.00000000e+00  3.22374502e-01  9.49324095e-01  1.58181036e-01
   3.45714784e-02]
 [ 1.00000000e+00  8.65568657e-01  3.14298843e-01 -4.77777988e-01
  -1.04421439e-01]
 [ 0.00000000e+00  0.00000000e+00  4.89669416e-12 -5.78085110e-01
   9.87911509e-04]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  9.49324095e-01
   9.49324095e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  3.14298843e-01
   3.14298843e-01]
 [ 0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00]]",[ 0.34633224 -1.25107835  0.10538325  0.97419018 -0.98317132  1.24915784],0.0,[0.036 0.02  0.042 0.012 0.012],0.042,0.066,0.122
26598,_roll_z_0_1_pris_y_0_5_pitch_z_0_7_pitch_y_0_1,9,2.020602941513061,True,0.508,"[[ 0.00000000e+00  2.61073436e-01  9.63700115e-01  1.52246284e-01
   2.93678248e-02]
 [ 1.00000000e+00  1.03017161e+00  2.66987056e-01 -5.49538856e-01
  -1.06004301e-01]
 [ 0.00000000e+00  0.00000000e+00  4.89663865e-12 -5.26638985e-01
   7.86822595e-04]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  9.63700115e-01
   9.63700115e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  2.66987056e-01
   2.66987056e-01]
 [ 0.00000000e+00  1.00000000e+00  0.00000000e+00  5.88408691e-17
   0.00000000e+00]]",[ 0.27040658 -1.30053109  0.30807327  0.85331701 -0.86047     1.29906457],0.0,[0.051 0.021 0.007 0.009 0.009],0.009000000000000001,0.025,0.097
26599,_roll_z_0_1_pris_y_0_5_pitch_z_0_7_pitch_y_0_1,10,2.219622135162353,True,0.546,"[[ 0.00000000e+00  6.61194106e-01  9.82978530e-01 -9.84352589e-02
  -2.02086524e-02]
 [ 1.00000000e+00  5.18055564e-01 -1.83720468e-01 -5.26668296e-01
  -1.08124432e-01]
 [ 0.00000000e+00  0.00000000e+00  4.89663865e-12 -5.54762199e-01
   8.47045003e-04]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  9.82978530e-01
   9.82978530e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.83720468e-01
  -1.83720468e-01]
 [ 0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
  -1.73472348e-18]]",[ 0.62194525 -1.75556634  0.01571239  0.91691271 -0.9246132   1.76403235],0.0,[0.004 0.039 0.11  0.011 0.011],0.11,0.132,0.17500000000000002
29900,_roll_z_0_1_pris_y_0_7_pitch_x_0_5_pitch_y_0_1,1,3.737279891967773,True,0.433,"[[ 0.00000000e+00  6.77736654e-01  8.99394052e-01  2.39511350e-02
  -9.89272643e-02]
 [ 1.00000000e+00  1.02839717e+00 -4.37138810e-01 -1.16411384e-02
   4.80823133e-02]
 [ 0.00000000e+00  0.00000000e+00  4.89663865e-12  4.82191579e-01
   1.21963798e-03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.37138810e-01
  -4.37138810e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.99394052e-01
  -8.99394052e-01]
 [ 0.00000000e+00  1.00000000e+00  0.00000000e+00 -4.89664868e-12
  -4.89663865e-12]]",[ 0.68324004 -2.02321129  0.03900771 -0.27676696  1.83647544 -2.68106655],0.0,[0.001 0.052 0.099 0.001 0.043],0.099,0.14300000000000002,0.196
29901,_roll_z_0_1_pris_y_0_7_pitch_x_0_5_pitch_y_0_1,2,1.7267599105834959,True,0.371,"[[ 0.00000000e+00  9.23323705e-01  7.63690960e-01  6.62331099e-03
  -8.40041763e-02]
 [ 1.00000000e+00  8.44407011e-01 -6.45581999e-01 -5.59897992e-03
   7.10124736e-02]
 [ 0.00000000e+00  0.00000000e+00  4.89663865e-12  4.86439149e-01
   7.25916639e-04]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.45581999e-01
  -6.45581999e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.63690960e-01
  -7.63690960e-01]
 [ 0.00000000e+00  1.00000000e+00  0.00000000e+00 -4.89662435e-12
  -4.89661913e-12]]",[ 0.95831846 -2.27258145  0.05450802 -0.23962745  1.80382448 -2.44958008],0.0,[0.01  0.065 0.089 0.001 0.041],0.08900000000000001,0.131,0.20600000000000002
29902,_roll_z_0_1_pris_y_0_7_pitch_x_0_5_pitch_y_0_1,3,1.6406848430633545,True,0.381,"[[ 0.00000000e+00  9.76292731e-01  7.66251364e-01 -4.76003697e-02
  -8.42817965e-02]
 [ 1.00000000e+00  9.15250079e-01 -6.42540930e-01  3.99153427e-02
   7.06745938e-02]
 [ 0.00000000e+00  0.00000000e+00  4.89663865e-12  4.98999438e-01
   1.29637254e-03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.42540930e-01
  -6.42540930e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.66251364e-01
  -7.66251364e-01]
 [ 0.00000000e+00  1.00000000e+00  0.00000000e+00 -4.89662476e-12
  -4.89663518e-12]]",[ 0.9792875  -2.26860605  0.12962022 -0.09588942  1.65490027 -2.45236461],0.0,[0.012 0.065 0.05  0.    0.035],0.05,0.085,0.162
29903,_roll_z_0_1_pris_y_0_7_pitch_x_0_5_pitch_y_0_1,4,4.0462939739227295,True,0.415,"[[ 0.00000000e+00  6.09518821e-01  8.56843630e-01 -1.99358061e-01
  -9.42488118e-02]
 [ 1.00000000e+00  7.02635612e-01 -5.15576371e-01  1.19956900e-01
   5.67110014e-02]
 [ 0.00000000e+00  0.00000000e+00  4.89663865e-12 -4.83706651e-01
   1.01182638e-03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.15576371e-01
  -5.15576371e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.56843630e-01
  -8.56843630e-01]
 [ 0.00000000e+00  1.00000000e+00  0.00000000e+00 -4.89661930e-12
  -4.89649987e-12]]",[ 0.64799146 -2.11247651  0.700009    2.89372168 -1.3321239  -2.59136256],0.0,[0.002 0.057 0.125 0.106 0.022],0.125,0.253,0.312
29904,_roll_z_0_1_pris_y_0_7_pitch_x_0_5_pitch_y_0_1,5,3.7227971553802486,True,0.39,"[[ 0.00000000e+00  8.45885564e-01  8.29341794e-01 -2.31893030e-01
  -9.12243862e-02]
 [ 1.00000000e+00  9.69192628e-01 -5.58741612e-01  1.56230262e-01
   6.14594139e-02]
 [ 0.00000000e+00  0.00000000e+00  4.89669416e-12  4.69428866e-01
  -9.22937752e-04]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.58741612e-01
  -5.58741612e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.29341794e-01
  -8.29341794e-01]
 [ 0.00000000e+00  1.00000000e+00  0.00000000e+00 -4.89662183e-12
  -4.89626395e-12]]",[ 0.84765005 -2.16366402  0.10699455  0.34609782  1.23308895 -2.545916  ],0.0,[0.002 0.059 0.06  0.002 0.019],0.06,0.081,0.142
29905,_roll_z_0_1_pris_y_0_7_pitch_x_0_5_pitch_y_0_1,6,1.5168449878692627,True,0.35100000000000003,"[[ 0.00000000e+00  8.36523678e-01  8.01118724e-01 -2.81271994e-01
  -8.81167410e-02]
 [ 1.00000000e+00  8.52381159e-01 -5.98505464e-01  2.10134679e-01
   6.58308805e-02]
 [ 0.00000000e+00  0.00000000e+00  4.89663865e-12  4.36709540e-01
  -1.31724218e-03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.98505464e-01
  -5.98505464e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.01118724e-01
  -8.01118724e-01]
 [ 0.00000000e+00  1.00000000e+00  0.00000000e+00 -4.89669361e-12
  -4.89647212e-12]]",[ 0.8440256  -2.21243057  0.04681296  0.50317998  1.07959156 -2.507212  ],0.0,[0.002 0.062 0.094 0.003 0.015],0.094,0.11199999999999999,0.17600000000000002
29906,_roll_z_0_1_pris_y_0_7_pitch_x_0_5_pitch_y_0_1,7,1.6299521923065186,True,0.271,"[[ 0.00000000e+00  8.73964513e-01  7.12001263e-01 -3.09398175e-01
  -7.83171714e-02]
 [ 1.00000000e+00  6.58328396e-01 -7.02178184e-01  3.05129584e-01
   7.72366737e-02]
 [ 0.00000000e+00  0.00000000e+00  4.89663865e-12  3.81307902e-01
   9.57548669e-04]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.02178184e-01
  -7.02178184e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.12001263e-01
  -7.12001263e-01]
 [ 0.00000000e+00  1.00000000e+00  0.00000000e+00 -4.89639224e-12
  -4.89659008e-12]]","[ 8.58694869e-01 -2.34924847e+00  1.10156187e-03  7.06404393e-01
  8.55686836e-01 -2.36021475e+00]",0.0,[0.003 0.07  0.124 0.006 0.009],0.124,0.139,0.212
29907,_roll_z_0_1_pris_y_0_7_pitch_x_0_5_pitch_y_0_1,8,1.7178390026092532,True,0.27699999999999997,"[[ 0.00000000e+00  7.44205112e-01  8.43341826e-01 -4.10506154e-01
  -9.27647091e-02]
 [ 1.00000000e+00  8.70187732e-01 -5.37377489e-01  2.61574559e-01
   5.91096812e-02]
 [ 0.00000000e+00  0.00000000e+00  4.89669416e-12  3.27838563e-01
  -8.68521956e-04]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.37377489e-01
  -5.37377489e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.43341826e-01
  -8.43341826e-01]
 [ 0.00000000e+00  1.00000000e+00  0.00000000e+00 -4.89689923e-12
  -4.89677743e-12]]",[ 0.7699051  -2.13812068  0.10594622  0.85341435  0.72527771 -2.57418936],0.0,[0.    0.058 0.061 0.009 0.007],0.061,0.077,0.135
29908,_roll_z_0_1_pris_y_0_7_pitch_x_0_5_pitch_y_0_1,9,1.721708059310913,True,0.257,"[[ 0.00000000e+00  6.16669642e-01  9.18916340e-01 -4.81981181e-01
  -1.01077150e-01]
 [ 1.00000000e+00  1.03096781e+00 -3.94452482e-01  2.06894431e-01
   4.33882072e-02]
 [ 0.00000000e+00  0.00000000e+00  4.89663865e-12  2.78668478e-01
  -9.34515364e-04]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.94452482e-01
  -3.94452482e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -9.18916340e-01
  -9.18916340e-01]
 [ 0.00000000e+00  1.00000000e+00  0.00000000e+00 -4.89680752e-12
  -4.89680518e-12]]",[ 0.61891764 -1.97626827  0.21195156  0.9773686   0.60192342 -2.73761223],0.0,[0.004 0.049 0.019 0.012 0.005],0.019,0.036000000000000004,0.08900000000000001
29909,_roll_z_0_1_pris_y_0_7_pitch_x_0_5_pitch_y_0_1,10,2.0314390659332275,True,0.105,"[[ 0.00000000e+00  1.14316483e+00  5.15062632e-01 -2.91873094e-01
  -5.66541317e-02]
 [ 1.00000000e+00  5.00262746e-01 -8.57152545e-01  4.85726880e-01
   9.42821904e-02]
 [ 0.00000000e+00  0.00000000e+00  4.89663865e-12  2.02490446e-01
  -1.08532509e-03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.57152545e-01
  -8.57152545e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.15062632e-01
  -5.15062632e-01]
 [ 0.00000000e+00  1.00000000e+00  0.00000000e+00 -4.89670005e-12
  -4.89602803e-12]]",[ 1.15164527 -2.60051194  0.33504284  1.1514631   0.42919998 -2.10481001],0.0,[0.036 0.086 0.    0.017 0.002],0.017,0.019000000000000003,0.141
29910,_roll_z_0_1_pris_y_0_7_pitch_x_0_5_pitch_y_0_3,1,3.931862115859986,True,0.353,"[[ 0.00000000e+00  3.73841714e-01  9.79112485e-01  3.56023493e-02
  -3.03520167e-01]
 [ 1.00000000e+00  1.01334738e+00 -2.03319309e-01 -7.39306788e-03
   6.30280092e-02]
 [ 0.00000000e+00  0.00000000e+00  4.89669416e-12  3.62331950e-01
   1.72580587e-03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.03319309e-01
  -2.03319309e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -9.79112485e-01
  -9.79112485e-01]
 [ 0.00000000e+00  1.00000000e+00  0.00000000e+00 -4.89666074e-12
  -4.89652763e-12]]",[ 0.34618707 -1.77554318  0.00585836 -0.76524554  2.33047473 -2.94447722],0.0,[0.036 0.04  0.121 0.007 0.069],0.121,0.19699999999999998,0.273
29911,_roll_z_0_1_pris_y_0_7_pitch_x_0_5_pitch_y_0_3,2,1.8343100547790527,True,0.354,"[[ 0.00000000e+00  7.72370720e-01  8.30660354e-01 -4.05428383e-02
  -2.57488583e-01]
 [ 1.00000000e+00  8.64934438e-01 -5.56779468e-01  2.71752706e-02
   1.72590826e-01]
 [ 0.00000000e+00  0.00000000e+00  4.89663865e-12  4.22897719e-01
  -3.46932960e-03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.56779468e-01
  -5.56779468e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.30660354e-01
  -8.30660354e-01]
 [ 0.00000000e+00  1.00000000e+00  0.00000000e+00 -4.89668811e-12
  -4.89666641e-12]]",[ 0.77247955 -2.16129999  0.02560919 -0.54959891  2.13158686 -2.55111321],0.0,[0.    0.059 0.107 0.004 0.058],0.107,0.16899999999999998,0.228
29912,_roll_z_0_1_pris_y_0_7_pitch_x_0_5_pitch_y_0_3,3,1.7087252140045166,True,0.337,"[[ 0.00000000e+00  9.15391714e-01  7.74457939e-01 -4.88648274e-02
  -2.40078117e-01]
 [ 1.00000000e+00  8.67705245e-01 -6.32625403e-01  3.99158296e-02
   1.96110735e-01]
 [ 0.00000000e+00  0.00000000e+00  4.89663865e-12  4.36542182e-01
   1.75415429e-03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.32625403e-01
  -6.32625403e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.74457939e-01
  -7.74457939e-01]
 [ 0.00000000e+00  1.00000000e+00  0.00000000e+00 -4.89661469e-12
  -4.89665253e-12]]",[ 0.92026241 -2.25573485  0.11455909 -0.51645319  2.08159093 -2.45523685],0.0,[0.006 0.064 0.057 0.003 0.055],0.057,0.115,0.185
