,Link2 length,Link3 length,Link4 length,Link5 length,Link6 length,Success_Rates,Manipulability_Rates,Joint2 type_pitch,Joint2 type_pris,Joint2 type_roll,Joint3 type_pitch,Joint3 type_pris,Joint3 type_roll,Joint4 type_pitch,Joint4 type_pris,Joint4 type_roll,Joint5 type_pitch,Joint5 type_pris,Joint5 type_roll,Joint6 type_pitch,Joint6 type_pris,Joint6 type_roll,Joint2 axis_y,Joint2 axis_z,Joint3 axis_x,Joint3 axis_y,Joint3 axis_z,Joint4 axis_x,Joint4 axis_y,Joint4 axis_z,Joint5 axis_x,Joint5 axis_y,Joint5 axis_z,Joint6 axis_x,Joint6 axis_y,Joint6 axis_z,Configuration index
8850,0.3,0.1,0.7,0.5,0.1,0.1,1.6607425377297897e-08,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,2208
8851,0.3,0.1,0.1,0.7,0.7,0.3,9.115065423759267e-17,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,2400
8852,0.3,0.1,0.3,0.1,0.7,0.2,7.945923954809475e-07,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,2485
8853,0.3,0.1,0.3,0.5,0.3,0.2,2.625952095297113e-06,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,2568
8854,0.3,0.1,0.3,0.5,0.7,0.7,2.0446394742878997e-15,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,2401
8855,0.3,0.1,0.1,0.1,0.7,0.2,5.759600166592182e-07,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,2139
8856,0.3,0.1,0.1,0.5,0.3,0.1,4.1590096716372906e-12,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2072
8857,0.3,0.1,0.1,0.7,0.5,0.3,1.6561447971265765e-06,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,2074
8858,0.3,0.1,0.1,0.1,0.7,0.2,0.0601989594494657,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,2137
8859,0.3,0.1,0.1,0.1,0.7,0.2,9.311788657732805e-08,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,2136
8860,0.3,0.1,0.3,0.3,0.7,0.6,4.459281621670146e-07,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1912
8861,0.3,0.1,0.5,0.7,0.3,0.8,0.2314635408384443,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2138
8862,0.3,0.1,0.5,0.7,0.1,0.3,0.2314864736995321,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2003
8863,0.3,0.1,0.7,0.1,0.3,0.8,0.3241154942870319,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2138
8864,0.3,0.1,0.7,0.3,0.5,0.1,2.7160454649901982e-09,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,2001
8865,0.3,0.1,0.3,0.5,0.1,0.3,0.1782316734995781,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,2131
8866,0.3,0.1,0.5,0.3,0.1,0.2,0.2708313207230018,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1997
8867,0.3,0.1,0.5,0.5,0.3,0.1,4.82832122426418e-12,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2063
8868,0.3,0.1,0.7,0.3,0.3,0.2,0.5024537772376041,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,2134
8869,0.3,0.1,0.5,0.3,0.1,0.7,9.123002944183669e-18,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1907
8870,0.3,0.1,0.1,0.5,0.5,0.3,1.0279900489121718e-05,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1807
8871,0.3,0.1,0.1,0.7,0.5,0.7,3.168012719563511e-06,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1685
8872,0.3,0.1,0.3,0.7,0.5,0.7,7.281085969961307e-06,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1835
8873,0.3,0.1,0.5,0.1,0.5,0.5,1.260680881266672e-06,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1685
8874,0.3,0.1,0.5,0.5,0.3,0.7,1.5804333520872317e-05,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1670
8875,0.3,0.1,0.7,0.3,0.5,0.5,4.324661977954331e-05,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1805
8876,0.3,0.1,0.5,0.5,0.1,0.1,5.958219567653933e-06,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1668
8877,0.3,0.1,0.1,0.1,0.7,0.2,1.7944433717587652e-11,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1829
8878,0.3,0.1,0.1,0.3,0.5,0.5,0.0393562199060952,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1733
8879,0.3,0.1,0.3,0.7,0.1,0.7,3.845008286827875e-06,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1830
8880,0.3,0.1,0.5,0.3,0.5,0.7,2.572222722221149e-06,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1830
8881,0.3,0.1,0.5,0.7,0.1,0.7,1.2885481285568615e-10,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1683
8882,0.3,0.1,0.7,0.1,0.7,0.6,8.277424342416137e-10,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1801
8883,0.3,0.1,0.7,0.5,0.1,0.3,9.424577771461114e-11,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1768
8884,0.3,0.1,0.7,0.1,0.1,0.2,5.9370715421548704e-06,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1716
8885,0.3,0.1,0.7,0.5,0.1,0.7,5.118580314742549e-10,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1683
8886,0.3,0.3,0.1,0.3,0.7,0.3,0.0335686817884617,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,2498
8887,0.3,0.3,0.1,0.1,0.7,0.1,5.013791611796164e-05,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,2312
8888,0.3,0.3,0.1,0.5,0.7,0.1,5.757441960202886e-05,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,2312
8889,0.3,0.3,0.3,0.5,0.5,0.7,0.011812699708681,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,2665
8890,0.3,0.3,0.3,0.5,0.5,0.7,0.1562679531490934,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,2498
8891,0.3,0.3,0.3,0.5,0.1,0.7,0.2662327432476825,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,2413
8892,0.3,0.3,0.3,0.5,0.3,0.3,7.415002142298181e-05,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,2362
8893,0.3,0.3,0.3,0.7,0.3,0.8,1.6177462044165328e-06,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,2410
8894,0.3,0.3,0.5,0.3,0.3,0.7,0.2604468482817806,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,2498
8895,0.3,0.3,0.5,0.5,0.1,0.7,7.867792673393461e-07,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,2416
8896,0.3,0.3,0.1,0.3,0.5,0.5,4.4770106236825334e-08,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,2281
8897,0.3,0.3,0.1,0.7,0.5,0.7,0.1389043085561655,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,2237
8898,0.3,0.3,0.3,0.3,0.3,0.5,0.0090276221553866,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,2491
8899,0.3,0.3,0.3,0.7,0.3,0.2,0.0090282955062186,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,2491
8900,0.3,0.3,0.3,0.1,0.5,0.4,2.2337411144818766e-16,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,2658
8901,0.3,0.3,0.5,0.1,0.5,0.5,0.1389043071188517,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,2581
8902,0.3,0.3,0.5,0.7,0.1,0.4,8.189594915758685e-07,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,2579
8903,0.3,0.3,0.7,0.5,0.1,0.3,2.7120244141725424e-11,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,2488
8904,0.3,0.3,0.1,0.3,0.7,0.3,3.628335652716785e-08,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,2574
8905,0.3,0.3,0.1,0.5,0.3,0.6,1.7578778895003566e-07,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,2652
8906,0.3,0.3,0.1,0.5,0.3,0.2,6.301018096959606e-07,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,2486
8907,0.3,0.3,0.1,0.5,0.5,0.7,9.322555859039739e-11,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,2647
8908,0.3,0.3,0.3,0.1,0.7,0.1,5.669468799889616e-06,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,2573
8909,0.3,0.3,0.3,0.3,0.1,0.3,6.533992636351557e-06,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,2573
8910,0.3,0.3,0.3,0.1,0.5,0.5,1.6459544406661684e-06,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,2485
8911,0.3,0.3,0.3,0.7,0.3,0.7,5.464203815095699e-13,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,2650
8912,0.3,0.3,0.3,0.7,0.3,0.3,5.027323495823521e-06,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,2361
8913,0.3,0.3,0.5,0.1,0.1,0.4,8.303241489647931e-09,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,2653
8914,0.3,0.3,0.5,0.1,0.3,0.3,3.916558367370772e-16,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,2401
8915,0.3,0.3,0.5,0.1,0.3,0.6,3.260585569816356e-06,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,2398
8916,0.3,0.3,0.5,0.3,0.3,0.6,1.2775004068367265e-06,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,2398
8917,0.3,0.3,0.5,0.1,0.7,0.4,0.0039339306424091,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,2206
8918,0.3,0.3,0.7,0.1,0.3,0.2,2.6809595214782723e-06,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,2573
8919,0.3,0.3,0.7,0.5,0.1,0.7,3.629940126389893e-06,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,2648
8920,0.3,0.3,0.7,0.3,0.1,0.7,1.1528227941487374e-09,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,2277
8921,0.3,0.3,0.1,0.7,0.1,0.3,0.4630143629616047,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1884
8922,0.3,0.3,0.3,0.3,0.1,0.3,0.4630143629116481,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1953
8923,0.3,0.3,0.5,0.5,0.3,0.3,1.5321678107927204e-06,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1886
8924,0.3,0.3,0.7,0.1,0.5,0.3,0.4630143629585575,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,2068
8925,0.3,0.3,0.7,0.1,0.5,0.1,2.9164558908355524e-12,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1885
8926,0.3,0.3,0.1,0.5,0.3,0.5,4.419502604499453e-06,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,2067
8927,0.3,0.3,0.1,0.7,0.1,0.1,0.4630143629336652,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,2066
8928,0.3,0.3,0.1,0.3,0.5,0.1,2.7944643240786176e-12,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1938
8929,0.3,0.3,0.1,0.5,0.5,0.1,0.0995157185651897,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1860
8930,0.3,0.3,0.1,0.7,0.5,0.2,4.534137896211311e-13,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1882
8931,0.3,0.3,0.3,0.5,0.5,0.1,7.618598050949269e-11,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2063
8932,0.3,0.3,0.3,0.3,0.1,0.2,5.2001698097811344e-12,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1947
8933,0.3,0.3,0.3,0.5,0.3,0.1,1.4288659006407213e-06,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1948
8934,0.3,0.3,0.3,0.5,0.1,0.3,1.5533729490639184e-06,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1910
8935,0.3,0.3,0.5,0.5,0.3,0.5,2.396067486258564e-06,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,2133
8936,0.3,0.3,0.3,0.3,0.5,0.1,2.326946362732755e-09,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1991
8937,0.3,0.3,0.3,0.3,0.7,0.4,4.886340674775498e-11,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1944
8938,0.3,0.3,0.7,0.3,0.1,0.7,4.244883976884883e-06,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1658
8939,0.3,0.3,0.1,0.5,0.7,0.5,7.361971914523795e-07,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1833
8940,0.3,0.3,0.3,0.1,0.5,0.4,3.5547891983799694e-11,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1804
8941,0.3,0.3,0.3,0.5,0.5,0.6,2.0736106480284574e-05,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1668
8942,0.3,0.3,0.5,0.5,0.1,0.1,3.7229910883234937e-11,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1804
8943,0.3,0.3,0.1,0.7,0.5,0.7,4.113698185299021e-06,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1769
8944,0.3,0.3,0.3,0.1,0.7,0.5,1.8385034303968126e-10,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1801
8945,0.3,0.3,0.3,0.1,0.7,0.5,1.2193052847808824e-06,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1769
8946,0.3,0.3,0.3,0.3,0.3,0.7,5.849999188812506e-11,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1828
8947,0.3,0.3,0.5,0.3,0.5,0.7,3.099129623997411e-06,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1769
8948,0.3,0.3,0.5,0.1,0.3,0.3,1.5654446950053902e-06,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1716
8949,0.3,0.3,0.5,0.1,0.7,0.7,1.933671754393785e-15,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1730
8950,0.3,0.5,0.1,0.5,0.3,0.5,7.606272915633449e-05,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,2364
8951,0.3,0.5,0.1,0.1,0.7,0.5,5.567770359716247e-06,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,2241
8952,0.3,0.5,0.3,0.1,0.1,0.5,0.0393764552261813,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,2584
8953,0.3,0.5,0.3,0.1,0.3,0.7,0.0393640528723399,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,2584
8954,0.3,0.5,0.3,0.1,0.1,0.6,5.451116143079022e-06,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,2241
8955,0.3,0.5,0.3,0.1,0.3,0.7,0.015741572375956,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,2282
8956,0.3,0.5,0.5,0.1,0.1,0.3,6.153098702851844e-06,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,2583
8957,0.3,0.5,0.5,0.3,0.3,0.3,0.4630143618664694,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,2366
8958,0.3,0.5,0.1,0.3,0.5,0.5,0.2315071809115572,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,2581
8959,0.3,0.5,0.1,0.1,0.7,0.2,8.599989353002874e-17,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,2576
8960,0.3,0.5,0.3,0.1,0.1,0.7,0.015044303595369,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,2660
8961,0.3,0.5,0.3,0.7,0.1,0.7,4.32312803381032e-06,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2657
8962,0.3,0.5,0.1,0.3,0.3,0.3,2.801391858756647e-10,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,2482
8963,0.3,0.5,0.1,0.7,0.3,0.7,1.2700244369366128e-10,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,2646
8964,0.3,0.5,0.1,0.1,0.3,0.4,9.03917040108634e-17,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,2400
8965,0.3,0.5,0.1,0.1,0.3,0.5,1.3788486570436153e-15,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,2232
8966,0.3,0.5,0.3,0.3,0.3,0.7,6.173525262283938e-08,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,2574
8967,0.3,0.5,0.3,0.3,0.1,0.6,1.756429664544056e-06,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,2651
8968,0.3,0.5,0.3,0.3,0.5,0.5,8.690606802823036e-12,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,2571
8969,0.3,0.5,0.3,0.1,0.7,0.5,3.866794589629744e-10,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,2646
8970,0.3,0.5,0.3,0.5,0.3,0.3,2.917912942903453e-15,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,2567
8971,0.3,0.5,0.3,0.5,0.3,0.1,4.801986490276841e-06,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,2234
8972,0.3,0.5,0.5,0.1,0.1,0.5,0.0393562198375327,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,2572
8973,0.3,0.5,0.1,0.1,0.3,0.2,9.867239410083206e-09,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,2004
8974,0.3,0.5,0.1,0.3,0.5,0.2,0.463014362960496,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,2068
8975,0.3,0.5,0.1,0.1,0.7,0.1,1.2195053167719337e-12,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1952
8976,0.3,0.5,0.5,0.1,0.3,0.6,7.228645963254247e-08,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,2136
8977,0.3,0.5,0.5,0.3,0.1,0.2,5.397002878605659e-09,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1955
8978,0.3,0.5,0.7,0.3,0.1,0.1,7.299036864198294e-13,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,2073
8979,0.3,0.5,0.7,0.3,0.1,0.1,0.4630143629256653,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,2068
8980,0.3,0.5,0.1,0.7,0.3,0.6,0.2477127630848795,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,2132
8981,0.3,0.5,0.1,0.1,0.3,0.3,1.6632008776354704e-07,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2130
8982,0.3,0.5,0.1,0.3,0.7,0.5,4.98891934261271e-07,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2130
8983,0.3,0.5,0.1,0.1,0.5,0.4,0.2477126841642378,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2128
8984,0.3,0.5,0.3,0.1,0.3,0.3,0.2477129448397454,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,2132
8985,0.3,0.5,0.3,0.1,0.7,0.3,0.2477124191025803,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,2132
8986,0.3,0.5,0.3,0.5,0.3,0.2,7.112366593376781e-07,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1996
8987,0.3,0.5,0.3,0.1,0.3,0.2,4.926549577947692e-12,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1947
