,Link2 length,Link3 length,Link4 length,Link5 length,Link6 length,Success_Rates,Manipulability_Rates,Joint2 type_pitch,Joint2 type_pris,Joint2 type_roll,Joint3 type_pitch,Joint3 type_pris,Joint3 type_roll,Joint4 type_pitch,Joint4 type_pris,Joint4 type_roll,Joint5 type_pitch,Joint5 type_pris,Joint5 type_roll,Joint6 type_pitch,Joint6 type_pris,Joint6 type_roll,Joint2 axis_y,Joint2 axis_z,Joint3 axis_x,Joint3 axis_y,Joint3 axis_z,Joint4 axis_x,Joint4 axis_y,Joint4 axis_z,Joint5 axis_x,Joint5 axis_y,Joint5 axis_z,Joint6 axis_x,Joint6 axis_y,Joint6 axis_z
10770,0.3,0.1,0.5,0.1,0.5,0.4,8.970105080311881e-08,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
10771,0.3,0.1,0.5,0.3,0.5,0.5,0.161592322237526,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
10772,0.3,0.1,0.5,0.3,0.1,0.3,0.00019623236101510647,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
10773,0.3,0.1,0.7,0.7,0.1,0.3,4.176803677967653e-05,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
10774,0.3,0.1,0.7,0.1,0.7,0.7,0.00026337141242745166,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
10775,0.3,0.1,0.7,0.3,0.3,0.3,1.461661665177269e-06,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
10776,0.3,0.1,0.1,0.1,0.7,0.5,0.1615920126528526,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0
10777,0.3,0.1,0.1,0.7,0.7,0.1,0.16648117260669865,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1
10778,0.3,0.1,0.3,0.7,0.1,0.4,0.16648582557343736,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1
10779,0.3,0.1,0.3,0.7,0.5,0.7,0.0002518538221972487,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
10780,0.3,0.1,0.5,0.7,0.1,0.5,0.16648552528790436,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1
10781,0.3,0.1,0.5,0.7,0.3,0.1,0.0002010373774359535,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1
10782,0.3,0.1,0.5,0.3,0.5,0.5,0.4769048744388873,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
10783,0.3,0.1,0.5,0.3,0.1,0.2,2.2163907004617543e-08,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
10784,0.3,0.1,0.5,0.1,0.5,0.4,2.7666425438803845e-05,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
10785,0.3,0.1,0.7,0.1,0.7,0.2,0.476904904975924,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1
10786,0.3,0.1,0.7,0.7,0.1,0.8,0.16159239632753764,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
10787,0.3,0.1,0.7,0.1,0.3,0.7,0.0002550514701293887,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0
10788,0.3,0.1,0.1,0.1,0.7,0.2,0.020751595528134763,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1
10789,0.3,0.1,0.1,0.3,0.7,0.5,0.04847787461604705,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
10790,0.3,0.1,0.5,0.5,0.1,0.5,0.1519407532150595,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
10791,0.3,0.1,0.5,0.5,0.3,0.5,5.6552808019329583e-05,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
10792,0.3,0.1,0.5,0.7,0.1,0.6,6.697733932085292e-05,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0
10793,0.3,0.1,0.7,0.1,0.7,0.3,0.11311817490699556,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
10794,0.3,0.1,0.1,0.5,0.5,0.3,0.1890442899236591,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0
10795,0.3,0.1,0.1,0.7,0.1,0.4,2.7065799499366006e-10,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
10796,0.3,0.1,0.3,0.3,0.5,0.5,6.472947127325735e-09,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
10797,0.3,0.1,0.3,0.5,0.5,0.5,0.18904428998349695,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
10798,0.3,0.1,0.3,0.7,0.1,0.3,3.2284037697468524e-05,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
10799,0.3,0.1,0.5,0.1,0.3,0.5,2.903525431395825e-09,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
10800,0.3,0.1,0.5,0.5,0.3,0.4,9.643115692263876e-12,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
10801,0.3,0.1,0.7,0.3,0.3,0.4,0.0003180878374167792,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
10802,0.3,0.1,0.1,0.7,0.5,0.3,3.511006890814612e-10,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
10803,0.3,0.1,0.1,0.5,0.3,0.4,1.654248853100467e-05,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0
10804,0.3,0.1,0.1,0.7,0.1,0.6,2.0814105027494643e-12,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
10805,0.3,0.1,0.3,0.7,0.3,0.2,9.287167925842453e-12,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1
10806,0.3,0.1,0.3,0.1,0.5,0.5,1.6629425749420193e-11,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
10807,0.3,0.1,0.5,0.1,0.7,0.3,3.995472604934723e-10,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1
10808,0.3,0.1,0.5,0.7,0.3,0.1,1.4082477194418286e-06,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
10809,0.3,0.1,0.5,0.7,0.1,0.7,0.00040351555278152895,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
10810,0.3,0.1,0.5,0.3,0.1,0.5,1.2246641590511543e-11,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
10811,0.3,0.1,0.5,0.5,0.5,0.5,0.00017477383488742748,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
10812,0.3,0.1,0.7,0.5,0.1,0.3,3.2108879767047845e-10,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
10813,0.3,0.3,0.1,0.1,0.7,0.5,0.1619955678618463,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
10814,0.3,0.3,0.1,0.5,0.7,0.5,4.9900978641623235e-06,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
10815,0.3,0.3,0.1,0.1,0.7,0.3,0.16654499813237775,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1
10816,0.3,0.3,0.3,0.5,0.1,0.5,0.023156220745042207,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
10817,0.3,0.3,0.3,0.5,0.5,0.3,8.848850360328355e-06,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1
10818,0.3,0.3,0.3,0.1,0.5,0.5,0.4284932153945589,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0
10819,0.3,0.3,0.3,0.3,0.7,0.5,4.276412046556032e-06,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0
10820,0.3,0.3,0.5,0.7,0.1,0.7,0.012177805287019996,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
10821,0.3,0.3,0.5,0.7,0.1,0.7,0.02403750154830728,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
10822,0.3,0.3,0.5,0.3,0.3,0.4,0.03746921417893336,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0
10823,0.3,0.3,0.5,0.7,0.1,0.7,6.33095904657649e-05,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
10824,0.3,0.3,0.5,0.3,0.1,0.5,5.306299685972413e-05,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1
10825,0.3,0.3,0.5,0.1,0.1,0.4,0.01212000005541323,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
10826,0.3,0.3,0.5,0.3,0.1,0.5,1.3606739999000417e-05,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
10827,0.3,0.3,0.7,0.1,0.5,0.5,1.9298681947326822e-05,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0
10828,0.3,0.3,0.1,0.1,0.5,0.5,1.475109175305835e-05,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
10829,0.3,0.3,0.1,0.7,0.3,0.5,1.5002942309960036e-05,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
10830,0.3,0.3,0.1,0.3,0.5,0.5,4.4379401447359075e-09,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
10831,0.3,0.3,0.1,0.7,0.1,0.5,7.631974967400669e-09,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
10832,0.3,0.3,0.1,0.5,0.3,0.5,0.00016233683994519037,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
10833,0.3,0.3,0.1,0.7,0.5,0.7,2.0625963227707997e-08,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
10834,0.3,0.3,0.1,0.3,0.5,0.5,3.008597227394561e-11,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
10835,0.3,0.3,0.1,0.1,0.7,0.5,0.2604845709312317,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
10836,0.3,0.3,0.1,0.5,0.7,0.6,0.26048457101963035,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0
10837,0.3,0.3,0.1,0.3,0.3,0.1,1.5445569821095394e-09,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
10838,0.3,0.3,0.1,0.1,0.5,0.5,3.234147783114072e-11,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
10839,0.3,0.3,0.3,0.3,0.3,0.5,1.5419837357880625e-05,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
10840,0.3,0.3,0.3,0.7,0.3,0.4,1.0584233993463113e-08,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0
10841,0.3,0.3,0.3,0.5,0.1,0.5,1.8170539222204743e-05,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1
10842,0.3,0.3,0.3,0.1,0.3,0.5,4.052089921062808e-09,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
10843,0.3,0.3,0.3,0.5,0.5,0.3,9.731806368855264e-09,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0
10844,0.3,0.3,0.5,0.1,0.7,0.5,0.016920150828107248,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0
10845,0.3,0.3,0.5,0.7,0.1,0.7,1.6867203033533385e-05,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
10846,0.3,0.3,0.5,0.3,0.3,0.5,9.792772399966996e-05,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
10847,0.3,0.3,0.5,0.1,0.3,0.5,0.2604847180761155,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
10848,0.3,0.3,0.5,0.5,0.1,0.2,1.779451122064746e-05,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1
10849,0.3,0.3,0.5,0.3,0.1,0.5,1.770737253690322e-05,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
10850,0.3,0.3,0.1,0.3,0.7,0.5,6.624587046027888e-07,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0
10851,0.3,0.3,0.1,0.3,0.5,0.5,6.652324533137926e-13,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
10852,0.3,0.3,0.1,0.5,0.1,0.5,2.361878291768254e-09,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
10853,0.3,0.3,0.1,0.5,0.3,0.5,3.6968458973205535e-10,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
10854,0.3,0.3,0.3,0.3,0.5,0.5,0.010807061460656318,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
10855,0.3,0.3,0.3,0.5,0.3,0.5,6.16102272521913e-05,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
10856,0.3,0.3,0.3,0.7,0.1,0.4,8.587686444707111e-05,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
10857,0.3,0.3,0.3,0.3,0.5,0.4,0.00032230259588260824,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
10858,0.3,0.3,0.3,0.3,0.3,0.3,2.7335850631144758e-05,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
10859,0.3,0.3,0.3,0.1,0.3,0.5,6.391303569458148e-13,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
10860,0.3,0.3,0.3,0.5,0.3,0.5,1.1945696890116007e-09,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
10861,0.3,0.3,0.3,0.5,0.5,0.5,9.853095070238404e-10,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
10862,0.3,0.3,0.5,0.5,0.1,0.5,1.544434595802818e-11,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
10863,0.3,0.3,0.5,0.1,0.5,0.5,1.1942104679315177e-05,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
10864,0.3,0.3,0.5,0.5,0.1,0.4,4.760697801995172e-05,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0
10865,0.3,0.3,0.7,0.1,0.1,0.5,5.654573388162349e-11,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
10866,0.3,0.3,0.7,0.1,0.5,0.5,7.60159249254811e-11,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0
10867,0.3,0.3,0.7,0.5,0.1,0.4,3.951827103790011e-06,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
10868,0.3,0.3,0.1,0.7,0.3,0.5,1.6601506731443297e-06,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
10869,0.3,0.3,0.1,0.5,0.7,0.5,3.402393981051735e-05,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
10870,0.3,0.3,0.1,0.7,0.3,0.5,9.662357373817124e-09,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
10871,0.3,0.3,0.1,0.5,0.1,0.5,0.000323523623222071,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
10872,0.3,0.3,0.3,0.1,0.5,0.5,6.488814155376033e-12,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
10873,0.3,0.3,0.3,0.5,0.5,0.5,0.1431105583514417,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
10874,0.3,0.3,0.3,0.5,0.5,0.5,1.2775407506877659e-08,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
10875,0.3,0.3,0.3,0.1,0.3,0.5,0.47690490619917675,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0
10876,0.3,0.3,0.3,0.1,0.7,0.5,2.711832440918494e-05,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0
10877,0.3,0.3,0.3,0.5,0.5,0.5,2.813502321135189e-05,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0
10878,0.3,0.3,0.3,0.3,0.5,0.5,0.4769048072477506,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
10879,0.3,0.3,0.3,0.5,0.3,0.3,0.0003086033914719146,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
10880,0.3,0.3,0.3,0.5,0.1,0.5,0.14303868062674963,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
10881,0.3,0.3,0.5,0.3,0.1,0.3,0.00033676570651078086,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
10882,0.3,0.3,0.5,0.3,0.1,0.6,0.00018777821874900658,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0
10883,0.3,0.3,0.5,0.5,0.3,0.6,0.2527791084222498,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1
10884,0.3,0.3,0.5,0.1,0.1,0.5,3.2971922766178795e-06,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
10885,0.3,0.3,0.5,0.3,0.1,0.6,0.3814912114143959,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0
10886,0.3,0.3,0.7,0.5,0.1,0.7,2.7418370684565172e-06,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0
10887,0.3,0.3,0.7,0.1,0.1,0.7,0.00036531449642805295,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
10888,0.3,0.3,0.7,0.1,0.3,0.2,0.00022519468567078408,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
10889,0.3,0.3,0.1,0.5,0.5,0.3,0.08079617792209362,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0
10890,0.3,0.3,0.1,0.5,0.5,0.1,2.6119538407586003e-11,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1
10891,0.3,0.3,0.1,0.7,0.3,0.5,5.1819143800383635e-05,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
10892,0.3,0.3,0.3,0.1,0.7,0.5,1.7053873271771872e-11,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
10893,0.3,0.3,0.3,0.3,0.5,0.5,4.452915947889503e-05,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
10894,0.3,0.3,0.3,0.3,0.3,0.5,1.8731521628778995e-10,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
10895,0.3,0.3,0.3,0.3,0.5,0.5,0.00010436088996502218,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
10896,0.3,0.3,0.3,0.1,0.3,0.5,7.197752079074762e-11,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
10897,0.3,0.3,0.5,0.1,0.5,0.5,0.16159201265339496,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
10898,0.3,0.3,0.5,0.1,0.3,0.5,1.0129315887842478e-06,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
10899,0.3,0.3,0.5,0.5,0.1,0.6,0.00020845352124250968,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0
10900,0.3,0.3,0.5,0.5,0.3,0.6,1.2109036823391846e-10,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0
10901,0.3,0.3,0.7,0.1,0.3,0.7,4.454157676468841e-14,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
10902,0.3,0.3,0.7,0.3,0.1,0.7,9.460861417390657e-05,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
10903,0.3,0.3,0.1,0.3,0.5,0.5,0.3005593593978938,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0
10904,0.3,0.3,0.1,0.7,0.5,0.2,0.00012878357734788488,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
10905,0.3,0.3,0.1,0.5,0.3,0.5,0.16631563569923963,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0
10906,0.3,0.3,0.1,0.3,0.5,0.5,0.00015059316783122033,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
10907,0.3,0.3,0.1,0.5,0.1,0.4,2.7840783246096237e-05,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
10908,0.3,0.3,0.3,0.7,0.1,0.6,0.6969188254032129,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0
10909,0.3,0.3,0.3,0.3,0.7,0.5,0.38496839502301244,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0
10910,0.3,0.3,0.3,0.7,0.1,0.7,0.3849225308422388,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
10911,0.3,0.3,0.3,0.3,0.7,0.1,1.984197712564689e-06,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
